Date,Address,Name,Class,Archetype,Expansion,DeckScore,Card1,Card2,Card3,Card4,Card5,Card6,Card7,Card8,Card9,Card10,Card11,Card12,Card13,Card14,Card15,Card16,Card17,Card18,Card19,Card20,Card21,Card22,Card23,Card24,Card25,Card26,Card27,Card28,Card29,Card30,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Wins,Bucket1,Bucket2
2018-10-01,https://www.heartharena.com/arena-run/gkq392,gkq392,Warrior,Classic Control,Boomsday,69.5,Acidic Swamp Ooze,Bloodsail Raider,Forge of Souls,Slam,Stubborn Gastropod,Sunfury Protector,Warpath,Dragonslayer,Fungal Enchanter,Hench-Clan Thug,Ironforge Rifleman,Ravencaller,Rummaging Kobold,Tar Creeper,Cursed Disciple,Swift Messenger,Weaponized Piñata,Corrosive Sludge,Festeroot Hulk,Rotten Applebaum,Supercollider,Frozen Crusher,Mossy Horror,Ornery Direhorn,Gorehowl,Charged Devilsaur,Ysera,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,,,,7,1,High
2018-10-02,https://www.heartharena.com/arena-run/966cmf,966cmf,Hunter,Classic Control,Boomsday,71.0,Glacial Shard,Tracking,Mad Bomber,Stubborn Gastropod,Volatile Elemental,Youthful Brewmaster,Animal Companion,Deadly Shot,Dragonslayer,Eggnapper,Ravencaller,Unleash the Hounds,Cursed Disciple,Fire Plume Phoenix,Swift Messenger,Tol'vir Stoneshaper,Chief Inspector,Frostwolf Warlord,Fungalmancer,Trogg Gloomeater,Frozen Crusher,Furious Ettin,Giggling Inventor,Gladiator's Longbow,Worgen Abomination,Bonemare,Violet Wurm,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,2.0,1.0,2.0,1.0,1.0,,,,8,1,High
2018-10-03,https://www.heartharena.com/arena-run/0nc658,0nc658,Paladin,Attrition,Boomsday,68.0,Blessing of Wisdom,Noble Sacrifice,Redemption,Voodoo Doctor,Acidic Swamp Ooze,Loot Hoarder,Ravasaur Runt,Deathspeaker,Dragonslayer,Lone Champion,Stonehill Defender,Stoneskin Basilisk,Sword of Justice,Unidentified Maul,Witch's Cauldron,Bellringer Sentry,Cursed Disciple,Scaleworm,Sneaky Devil,Cobalt Scalebane,Ghostly Charger,Trogg Gloomeater,Archmage,Furious Ettin,Worgen Abomination,Bonemare,Primordial Drake,Silver Sword,Violet Wurm,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12,2,High
2018-10-03,https://www.heartharena.com/arena-run/02f784,02f784,Hunter,Aggro-Control,Boomsday,67.0,Arcane Shot,Glacial Shard,Acidic Swamp Ooze,Bomb Toss,Explosive Trap,Faerie Dragon,Grievous Bite,Hunter's Mark,Snake Trap,Stubborn Gastropod,Tuskarr Fisherman,Venomstrike Trap,Wandering Monster,Bearshark,Eaglehorn Bow,Eggnapper,Microtech Controller,Sewer Crawler,Stoneskin Basilisk,Unleash the Hounds,Fire Plume Phoenix,Grave Shambler,Steel Rager,Tundra Rhino,Wargear,Boulderfist Ogre,Frost Elemental,Gladiator's Longbow,,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3,0,Low
2018-10-03,https://www.heartharena.com/arena-run/ps81ym,ps81ym,Shaman,Mid-Range,Boomsday,70.5,Argent Squire,Earth Shock,Forked Lightning,Mecharoo,Unstable Evolution,Prince Keleseth,Dragonslayer,Lone Champion,Mana Tide Totem,Microtech Controller,Ravencaller,Tar Creeper,Cursed Disciple,Hex,Sen'jin Shieldmasta,Tidal Surge,Fungalmancer,Silver Hand Knight,Wargear,Damaged Stegotron,Fire Elemental,Giggling Inventor,Sated Threshadon,Stormwind Champion,Volcanosaur,Violet Wurm,,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2.0,1.0,1.0,1.0,1.0,,,,,9,2,High
2018-10-04,https://www.heartharena.com/arena-run/sl0r73,sl0r73,Paladin,Attrition,Boomsday,65.8,Adaptation,Autodefense Matrix,Argent Protector,Plated Beetle,Sound the Bells!,Toxicologist,Aldor Peacekeeper,Fungal Enchanter,Phantom Militia,Spring Rocket,Sword of Justice,Tanglefur Mystic,Tar Creeper,Chillblade Champion,Sneaky Devil,Witchwood Piper,Corrosive Sludge,Ghostly Charger,Green Jelly,Gurubashi Berserker,Trogg Gloomeater,Damaged Stegotron,Mossy Horror,Stormwind Champion,Worgen Abomination,Silver Sword,Violet Wurm,Sleepy Dragon,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,5,1,Low
2018-10-04,https://www.heartharena.com/arena-run/480573,480573,Hunter,Tempo,Boomsday,71.4,Acherus Veteran,Candleshot,Fire Fly,Secret Plan,Acidic Swamp Ooze,Freezing Trap,Knife Juggler,Mad Bomber,Augmented Elekk,Giant Wasp,Sewer Crawler,Void Ripper,Dark Iron Dwarf,Flanking Strike,Houndmaster,Houndmaster Shaw,Steel Rager,Carrion Drake,Explosive Shot,Fungalmancer,Nesting Roc,Rotten Applebaum,Frozen Crusher,Lesser Emerald Spellstone,Stormwind Champion,Giant Mastodon,,,,,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,,,,,9,2,High
2018-10-04,https://www.heartharena.com/arena-run/5fppp4,5fppp4,Hunter,Tempo,Boomsday,66.4,Glacial Shard,Mecharoo,Bloodsail Raider,Explosive Trap,Hunter's Mark,Venomizer,Animal Companion,Eaglehorn Bow,Kobold Apprentice,Microtech Controller,Spider Bomb,Voodoo Doll,Wolfrider,Defender of Argus,Multi-Shot,Replicating Menace,Sen'jin Shieldmasta,Shroom Brewer,Swift Messenger,Darkscale Healer,Venomancer,Vilebrood Skitterer,Missile Launcher,Savannah Highmane,Giggling Inventor,,,,,,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2.0,2.0,1.0,1.0,,,,,,7,1,High
2018-10-05,https://www.heartharena.com/arena-run/9jfw31,9jfw31,Druid,Attrition,Boomsday,73.0,Lesser Jasper Spellstone,Bloodfen Raptor,Druid of the Swarm,Mad Bomber,Murloc Tidehunter,Tortollan Forager,Wrath,Eggnapper,Harvest Golem,Hyldnir Frostrider,Pterrordax Hatchling,Cult Master,Defender of Argus,Fire Plume Phoenix,Tol'vir Stoneshaper,Wispering Woods,Corrosive Sludge,Silver Hand Knight,Wargear,Arcane Dynamo,Mossy Horror,Stormwind Champion,Bonemare,Primordial Drake,Ultimate Infestation,,,,,,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1.0,1.0,1.0,1.0,,,,,,7,1,High
2018-10-07,https://www.heartharena.com/arena-run/403fwd,403fwd,Shaman,Classic Control,Boomsday,69.4,Air Elemental,Forked Lightning,Unstable Evolution,Menacing Nimbus,Stormforged Axe,Stubborn Gastropod,Deathspeaker,Hot Spring Guardian,Jungle Panther,Questing Adventurer,Spring Rocket,Tar Creeper,Hex,Kobold Monk,Thunderhead,Tol'vir Stoneshaper,Abomination,Corrosive Sludge,Doomhammer,Stampeding Kodo,Wargear,Witchwood Grizzly,Frost Elemental,Mossy Horror,Blazecaller,Stormwind Champion,Violet Wurm,Giant Mastodon,Ysera,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,1,High
2018-10-07,https://www.heartharena.com/arena-run/6zv113,6zv113,Paladin,Attrition,Boomsday,65.9,Glacial Shard,Bloodsail Raider,Lesser Pearl Spellstone,Sound the Bells!,Spark Engine,Youthful Brewmaster,Benevolent Djinn,Blackwald Pixie,Phantom Militia,Ravencaller,Spring Rocket,Tanglefur Mystic,Chillblade Champion,Coppertail Imposter,Equality,Fire Plume Phoenix,Oasis Snapjaw,Swift Messenger,Fungalmancer,Ghostly Charger,Nesting Roc,Venomancer,Hogger,Reckless Rocketeer,Worgen Abomination,Lay on Hands,Silver Sword,Violet Wurm,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,7,1,High
2018-10-07,https://www.heartharena.com/arena-run/x60nf0,x60nf0,Hunter,Aggro-Control,Boomsday,73.4,Acherus Veteran,Candleshot,Mecharoo,Crackling Razormaw,Hunter's Mark,Hunting Mastiff,Ravasaur Runt,Scavenging Hyena,Stubborn Gastropod,Animal Companion,Dragonslayer,Gluttonous Ooze,Ravencaller,Spider Bomb,Tar Creeper,Unleash the Hounds,Flanking Strike,Saronite Chain Gang,Fungalmancer,Green Jelly,Tundra Rhino,Blazecaller,Giggling Inventor,Gladiator's Longbow,Sated Threshadon,,,,,,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1.0,1.0,1.0,1.0,,,,,,12,2,High
2018-10-08,https://www.heartharena.com/arena-run/cwl14w,cwl14w,Druid,Attrition,Boomsday,67.9,Amani Berserker,Fallen Sun Cleric,Mark of the Wild,Rockpool Hunter,Wild Pyromancer,Deathspeaker,Druid of the Scythe,Eggnapper,Ironbeak Owl,Sewer Crawler,Spring Rocket,Stonehill Defender,Void Ripper,Kobold Monk,Saronite Chain Gang,Sneaky Devil,Stegodon,Druid of the Claw,Starfall,Venomancer,Webweave,Boulderfist Ogre,Starfire,Ironbark Protector,Violet Wurm,Giant Mastodon,Ultimate Infestation,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,,,,5,1,Low
2018-10-08,https://www.heartharena.com/arena-run/dnjnw6,dnjnw6,Shaman,Classic Control,Boomsday,70.4,Earth Shock,Frost Shock,Glacial Shard,Lightning Bolt,Crushing Hand,Plated Beetle,Spellshifter,Stormforged Axe,Stubborn Gastropod,Blackwald Pixie,Deathspeaker,Feral Spirit,Fungal Enchanter,Stonehill Defender,Tar Creeper,Fire Plume Phoenix,Hex,Kobold Monk,Sandbinder,Swift Messenger,Thunderhead,Big Game Hunter,Carnivorous Cube,Nesting Roc,Silver Hand Knight,Gilnean Royal Guard,Primordial Drake,Violet Wurm,Deathwing,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,3,0,Low
2018-10-08,https://www.heartharena.com/arena-run/i51gkz,i51gkz,Paladin,Mid-Range,Boomsday,60.8,Elven Archer,Glacial Shard,Hand of Protection,Golakka Crawler,Ravasaur Runt,Spellshifter,Blackwald Pixie,Deathspeaker,Eggnapper,Fungal Enchanter,Microtech Controller,Razorfen Hunter,Sewer Crawler,Equality,Explodinator,Grim Necromancer,Scaleworm,Swift Messenger,Twilight Drake,Chief Inspector,Corpse Raiser,Rusty Recycler,Shrink Ray,Sunborne Val'kyr,Missile Launcher,Necrotic Geist,Sunwalker,Charged Devilsaur,Dinosize,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0,Low
2018-10-09,https://www.heartharena.com/arena-run/vx87p6,vx87p6,Paladin,Attrition,Boomsday,64.9,Glow-Tron,Righteous Protector,Mad Bomber,Ravasaur Runt,Benevolent Djinn,Eggnapper,Gluttonous Ooze,Lone Champion,Microtech Controller,Annoy-o-Module,Consecration,Cult Master,Equality,Grave Shambler,Hammer of Wrath,Omega Defender,Shroom Brewer,Steel Rager,Booty Bay Bodyguard,Corrosive Sludge,Ghostly Charger,Mechano-Egg,Shrink Ray,Hogger,Missile Launcher,Blazecaller,Giggling Inventor,Volcanosaur,,,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,11,2,High
2018-10-09,https://www.heartharena.com/arena-run/o246i7,o246i7,Mage,Classic Control,Boomsday,69.2,Shooting Star,Frostbolt,River Crocolisk,Rockpool Hunter,Stubborn Gastropod,Volatile Elemental,Acolyte of Pain,Dragonslayer,Kobold Apprentice,Murloc Warleader,Stoneskin Basilisk,Tar Creeper,Fire Plume Phoenix,Stegodon,Water Elemental,Nesting Roc,Silver Hand Knight,Spiteful Smith,Sunborne Val'kyr,Witchwood Grizzly,Bone Drake,Meteor,Mossy Horror,Furious Ettin,Deranged Doctor,Gilnean Royal Guard,,,,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1.0,1.0,1.0,1.0,1.0,,,,,8,1,High
2018-10-10,https://www.heartharena.com/arena-run/qrnsv2,qrnsv2,Paladin,Mid-Range,Boomsday,69.1,Autodefense Matrix,Dire Mole,Argent Protector,Rockpool Hunter,Spark Engine,Wild Pyromancer,Youthful Brewmaster,Benevolent Djinn,Fungal Enchanter,Shrieking Shroom,Spring Rocket,Stonehill Defender,Walnut Sprite,Annoy-o-Module,Dragonling Mechanic,Fire Plume Phoenix,Hammer of Wrath,Hoarding Dragon,Captain Greenskin,Fungalmancer,Nesting Roc,Shrink Ray,Sunwalker,Giggling Inventor,Stormwind Champion,Vinecleaver,Dinosize,Primordial Drake,Silver Sword,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,1,Low
2018-10-10,https://www.heartharena.com/arena-run/qf1sf7,qf1sf7,Druid,Mid-Range,Boomsday,67.2,Fire Fly,Druid of the Swarm,Mark of the Wild,Power of the Wild,Tuskarr Fisherman,Eggnapper,Elder Longneck,Greedy Sprite,Savage Roar,Scarlet Crusader,Spring Rocket,Tanglefur Mystic,Thunder Lizard,Fire Plume Phoenix,Stormwind Knight,Swift Messenger,Druid of the Claw,Silver Hand Knight,Starfall,Venture Co. Mercenary,Arcane Dynamo,Necrotic Geist,Spark Drill,Starfire,Giggling Inventor,Stormwatcher,Gilnean Royal Guard,Splintergraft,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2,0,Low
2018-10-10,https://www.heartharena.com/arena-run/5ed3ds,5ed3ds,Paladin,Mid-Range,Boomsday,68.2,Adaptation,Argent Squire,Glow-Tron,Noble Sacrifice,Acidic Swamp Ooze,Argent Protector,Dark Conviction,Stubborn Gastropod,Benevolent Djinn,Earthen Ring Farseer,Sword of Justice,Tanglefur Mystic,Coppertail Imposter,Dark Iron Dwarf,Equality,Sen'jin Shieldmasta,Truesilver Champion,Fungalmancer,Ghostly Charger,Green Jelly,Silver Hand Knight,Sunborne Val'kyr,Mossy Horror,Sated Threshadon,Stormwatcher,Silver Sword,Violet Wurm,Alexstrasza,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5,1,Low
2018-10-10,https://www.heartharena.com/arena-run/353ch5,353ch5,Priest,Classic Control,Boomsday,69.5,Topsy Turvy,Crystalline Oracle,Power Word: Shield,Cloning Device,Dead Ringer,Dire Wolf Alpha,Mad Bomber,Eggnapper,Microtech Controller,Shattered Sun Cleric,Spring Rocket,Vryghoul,Coppertail Imposter,Fire Plume Phoenix,Steel Rager,Devour Mind,Fungalmancer,Sunborne Val'kyr,Trogg Gloomeater,Witchwood Grizzly,Archmage,Cabal Shadow Priest,Stormwind Champion,Volcanosaur,Primordial Drake,Sleepy Dragon,Mind Control,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,,,,4,0,Low
2018-10-11,https://www.heartharena.com/arena-run/ii428e,ii428e,Priest,Classic Control,Boomsday,70.0,Northshire Cleric,Shadow Word: Pain,Spirit Lash,Squashling,Volatile Elemental,Harvest Golem,Microtech Controller,Shadow Word: Death,Spring Rocket,Thunder Lizard,Unidentified Elixir,Omega Defender,Shadow Madness,Swift Messenger,Clockwork Automaton,Corrosive Sludge,Fen Creeper,Guild Recruiter,Holy Nova,Stampeding Kodo,Boulderfist Ogre,Temple Enforcer,Furious Ettin,Worgen Abomination,Bonemare,Free From Amber,Violet Wurm,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,,,,8,1,High
2018-10-11,https://www.heartharena.com/arena-run/v1sg55,v1sg55,Paladin,Classic Control,Boomsday,68.8,Dire Mole,Fire Fly,Mecharoo,Crazed Alchemist,Dark Conviction,Stubborn Gastropod,Hyldnir Frostrider,Pumpkin Peasant,Shattered Sun Cleric,Stonehill Defender,Annoy-o-Module,Equality,Hammer of Wrath,Shroom Brewer,Steel Rager,Swift Messenger,The Glass Knight,Darkscale Healer,Ghostly Charger,Trogg Gloomeater,Argent Commander,Blackguard,Mechanical Whelp,Vinecleaver,Worgen Abomination,Bonemare,Lay on Hands,Sleepy Dragon,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5,1,Low
2018-10-12,https://www.heartharena.com/arena-run/5tt82x,5tt82x,Paladin,Attrition,Boomsday,66.9,Abusive Sergeant,Argent Protector,Cloakscale Chemist,Drygulch Jailor,Faerie Dragon,Stubborn Gastropod,Vicious Scalehide,Benevolent Djinn,Deathspeaker,Dragonslayer,Fungal Enchanter,Stonehill Defender,Tar Creeper,Stegodon,Truesilver Champion,Darkscale Healer,Mechano-Egg,Shrink Ray,Sunborne Val'kyr,Damaged Stegotron,Frost Elemental,Necrotic Geist,Sunwalker,Giggling Inventor,Bonemare,Dinosize,Gilnean Royal Guard,Primordial Drake,Giant Mastodon,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0,Low
2018-10-12,https://www.heartharena.com/arena-run/yjj417,yjj417,Hunter,Classic Aggro,Boomsday,65.3,Arcane Shot,Dire Mole,Gravelsnout Knight,Acidic Swamp Ooze,Crackling Razormaw,Explosive Trap,Hunter's Mark,Scavenging Hyena,Tuskarr Fisherman,Whirliglider,Blood Knight,Eggnapper,Jungle Panther,Shrieking Shroom,Tanglefur Mystic,Terrorscale Stalker,Unleash the Hounds,Coppertail Imposter,Cursed Disciple,Saronite Chain Gang,Swift Messenger,Explosive Shot,Sunborne Val'kyr,Vilebrood Skitterer,Frost Elemental,Lesser Emerald Spellstone,Corridor Creeper,Giggling Inventor,The Lich King,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0,Low
2018-10-12,https://www.heartharena.com/arena-run/0n5i7r,0n5i7r,Paladin,Mid-Range,Boomsday,65.5,Emerald Reaver,Light's Justice,Southsea Deckhand,Drygulch Jailor,Ravasaur Runt,Tuskarr Fisherman,Aldor Peacekeeper,Dragonslayer,Flesheating Ghoul,Jungle Panther,Microtech Controller,Ravencaller,Tanglefur Mystic,Coppertail Imposter,Dragonling Mechanic,Hammer of Wrath,Replicating Menace,Corrosive Sludge,Frostwolf Warlord,Ghostly Charger,Green Jelly,Mechano-Egg,Rotten Applebaum,Shrink Ray,Glowstone Technician,Spikeridged Steed,Silver Sword,Violet Wurm,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,3,0,Low
2018-10-13,https://www.heartharena.com/arena-run/ri9u31,ri9u31,Warlock,Mid-Range,Boomsday,67.8,Abusive Sergeant,Acherus Veteran,Glacial Shard,Defile,Drain Soul,Mad Bomber,Wild Pyromancer,Blackwald Pixie,Eggnapper,Giant Wasp,Igneous Elemental,Spring Rocket,Walnut Sprite,Coppertail Imposter,Grave Shambler,Shadowflame,Tol'vir Stoneshaper,Fungalmancer,Green Jelly,Rotten Applebaum,Sunborne Val'kyr,Trogg Gloomeater,Witchwood Grizzly,Dread Infernal,Necrotic Geist,Volcanosaur,,,,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1.0,1.0,2.0,1.0,1.0,,,,,9,2,High
2018-10-13,https://www.heartharena.com/arena-run/9b8ept,9b8ept,Paladin,Mid-Range,Boomsday,69.6,Abusive Sergeant,Fire Fly,Mecharoo,Noble Sacrifice,Redemption,Acidic Swamp Ooze,Argent Protector,Hydrologist,Loot Hoarder,Aldor Peacekeeper,Blood Knight,Earthen Ring Farseer,Hench-Clan Thug,Phantom Militia,Pterrordax Hatchling,Chillblade Champion,Cursed Disciple,Hammer of Wrath,Ghostly Charger,Guild Recruiter,Spiteful Smith,Avenging Wrath,Mossy Horror,Necrotic Geist,Sunwalker,Giggling Inventor,Worgen Abomination,Primordial Drake,Silver Sword,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,9,2,High
2018-10-13,https://www.heartharena.com/arena-run/tp761h,tp761h,Shaman,Mid-Range,Boomsday,67.2,Earth Shock,Fire Fly,Glacial Shard,Unstable Evolution,Dire Wolf Alpha,Faerie Dragon,Rockbiter Weapon,Spellshifter,Stubborn Gastropod,Tainted Zealot,Blood Knight,Deathspeaker,Feral Spirit,Flametongue Totem,Igneous Elemental,Kaboom Bot,Lightning Storm,Fire Plume Phoenix,Hex,Mogu'shan Warden,Scaleworm,Steel Rager,Swift Messenger,Gurubashi Berserker,Necrotic Geist,Sabretooth Stalker,Stormwind Champion,Worgen Abomination,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,6,1,Low
2018-10-14,https://www.heartharena.com/arena-run/635o8f,635o8f,Rogue,Classic Control,Boomsday,63.3,Doomerang,Southsea Deckhand,Cheap Shot,Crazed Alchemist,Spellshifter,Stubborn Gastropod,Dragonslayer,Hench-Clan Thug,Hyldnir Frostrider,Ironbeak Owl,Kobold Apprentice,Lone Champion,Raging Worgen,Stoneskin Basilisk,Blade Flurry,Fire Plume Phoenix,Shroom Brewer,Steel Rager,Swift Messenger,Bone Baron,Loose Specimen,Rusty Recycler,Argent Commander,Stormwatcher,Volcanosaur,Charged Devilsaur,Giant Mastodon,Sea Giant,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,12,2,High
2018-10-14,https://www.heartharena.com/arena-run/667ijf,667ijf,Priest,Attrition,Boomsday,69.0,Plated Beetle,Squashling,Hyldnir Frostrider,Kaboom Bot,Omega Medic,Shadow Word: Death,Stoneskin Basilisk,Tanglefur Mystic,Fire Plume Phoenix,Replicating Menace,Shroom Brewer,Stegodon,Tortollan Shellraiser,Weaponized Piñata,Corrosive Sludge,Frostwolf Warlord,Fungalmancer,Holy Nova,Nesting Roc,Stormpike Commando,Witchwood Grizzly,Arcane Dynamo,Coffin Crasher,Temple Enforcer,Giggling Inventor,Sated Threshadon,Violet Wurm,Mecha'thun,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,5,1,Low
2018-10-14,https://www.heartharena.com/arena-run/yvxmvm,yvxmvm,Warrior,Classic Control,Boomsday,67.9,Cleave,Execute,Fallen Sun Cleric,Kobold Geomancer,Loot Hoarder,Rockpool Hunter,Slam,Youthful Brewmaster,Earthen Ring Farseer,Frothing Berserker,Rabid Worgen,Tar Creeper,Blood Razor,Cult Master,Omega Defender,Steel Rager,Stegodon,Arcanite Reaper,Corrosive Sludge,Dyn-o-matic,Stampeding Kodo,Sunborne Val'kyr,Supercollider,Trogg Gloomeater,Missile Launcher,Sated Threshadon,Silver Vanguard,Tar Lord,Woecleaver,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,6,1,Low
2018-10-15,https://www.heartharena.com/arena-run/1o1p84,1o1p84,Rogue,Mid-Range,Boomsday,67.4,Bloodfen Raptor,Master Swordsmith,Patient Assassin,Toxicologist,Deathspeaker,Fan of Knives,Gluttonous Ooze,Kaboom Bot,Lone Champion,SI:7 Agent,Stoneskin Basilisk,Tar Creeper,Blade Flurry,Chillwind Yeti,Fire Plume Phoenix,Grim Necromancer,Night Howler,Omega Defender,Bittertide Hydra,Cobalt Scalebane,Corpse Raiser,Fungalmancer,Sunborne Val'kyr,Venture Co. Mercenary,Necrotic Geist,Bonemare,Gilnean Royal Guard,Violet Wurm,Giant Mastodon,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,0,Low
2018-10-15,https://www.heartharena.com/arena-run/3g32wi,3g32wi,Mage,Attrition,Boomsday,70.9,Mecharoo,Fallen Sun Cleric,Mad Bomber,River Crocolisk,Sorcerer's Apprentice,Wild Pyromancer,Acolyte of Pain,Blackwald Pixie,Coldwraith,Deathspeaker,Lone Champion,Ravencaller,Shattered Sun Cleric,Spring Rocket,Dark Iron Dwarf,Fire Plume Phoenix,Grim Necromancer,Saronite Chain Gang,Darkscale Healer,Frostwolf Warlord,Nesting Roc,Blizzard,Boulderfist Ogre,Furious Ettin,Giggling Inventor,Stormwind Champion,Alexstrasza,Deathwing,,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,6,1,Low
2018-10-16,https://www.heartharena.com/arena-run/h34t48,h34t48,Druid,Classic Control,Boomsday,75.5,Sunfury Protector,Tortollan Forager,Tuskarr Fisherman,Druid of the Scythe,Eggnapper,Greedy Sprite,Stoneskin Basilisk,Tanglefur Mystic,Thunder Lizard,Wild Growth,Branching Paths,Fire Plume Phoenix,Sen'jin Shieldmasta,Silvermoon Guardian,Swift Messenger,Swipe,Nesting Roc,Stampeding Kodo,Starfall,Sunborne Val'kyr,Boulderfist Ogre,Mossy Horror,Sunwalker,Giggling Inventor,Bonemare,Primordial Drake,Ultimate Infestation,,,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,,,,12,2,High
2018-10-16,https://www.heartharena.com/arena-run/1bx285,1bx285,Rogue,Classic Control,Boomsday,68.5,Hallucination,Cold Blood,Razorpetal Volley,Blood Knight,Boisterous Bard,Envenom Weapon,Fan of Knives,Igneous Elemental,Microtech Controller,Plague Scientist,Ravencaller,Tanglefur Mystic,Tar Creeper,Cursed Disciple,Master of Disguise,Shroom Brewer,Twilight Drake,Bone Baron,Corrosive Sludge,Crazed Chemist,Fungalmancer,Guild Recruiter,Boulderfist Ogre,Mossy Horror,Giggling Inventor,Worgen Abomination,Wyrmguard,Charged Devilsaur,The Lich King,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,8,1,High
